Indexed from docIDs:37261,37913,37914,37915,37916,37917,37918,37919,37920,37921,37922,37923,37924,37925,37926,37927,37928,37929,37930,37931,37932,37933,37934,37935,37936,37937,37938,37939,37940,37941,37942,37943,37944,37945,37946,37947,37948,37949,37950,37951,37952,37953,37954,37955,37956,37957,37958,37959,37960,37961,37962,37963,38099,38214,38215,38216,38217,38218,38219,38220,38221,38222,38223,38224,38225,38226,38227,38228,38229,38230,38231,38232,38233,38234,38235,38236,38237,38238,38239,38240,38241,38242,38243,38244,38245,38246,38247,38248,38249,38250,38251,38252,38253,38254,38255,38256,38257,38258,38259,38260,38261,38262,38263,38264,38265,38266,38267,38268,38269,38270,38271,38272,38273,38274,38275,38276,38277,38278,38279,38280,38281,38282,38283,38284,38285,38286,38287,38288,38289,38290,38291,38292,38293,38294,38295,38296,38297,38298,38299,38300,38301,38302,38303,38304,38305,38306,38307,38308,38309,38310,38311,38312,38313,38314,38315,38316,38317,38318,38319,38320,38321,38322,38323,38324,38325,38326,38327,38328,38329,38330,38331,38332,38333,38334,38335,38336,38337,38338,38339,38340,38341,38342,38343,38344,38345,38346,38347,38348,38349,38350,38351,38352,38353,38354,38355,38356,38357,38358,38359,38360,38361,38362,38363,38364,38365,38366,38367,38368,38369,38370,38371,38372,38373,38374,38375,38376,38377,38378,38379,38380,38381,38382,38383,38384,38385,38386,38387,38388,38389,38390,38391,38392,38393,38394,38395,38396,38397,38398,38399,38400,38401,38402,38403,38404,38405,38406,38407,38408,38409,38410,38411,38412,38413,38414,38415,38416,38417,38418,38420,38421,38422,38423,38424,38425,38426,38427,38428,38429,38430,38431,38432,38433,38434,38435,38436,38437,38438,38439,38440,38441,38442,38443,38444,38445,38446,38447,38448,38449,38450,38451,38452,38453,38454,38455,38456,38457,38458,38459,38460,38461,38462,38463,38464,38465,38466,38467,38468,38469,38470,38471,38472,38473,38474,38475,38476,38477,38478,38479,38480,38481,38482,38483,38484,38485,38486,38487,38488,38489,38490,38491,38492,38493,38494,38495,38496,38497,38498,38499,38500,38501,38502,38503,38504,38505,38506,38507,38508,38509,38510,38511,38512,38513,38514,38515,38516,38517,38518,38519,38520,38521,38522,38523,38524,38525,38526,38527,38528,38529,38530,38531,38532,38533,38534,38535,38536,38537,38538,38539,38540,38541,38542,38543,38544,38545,38546,38547,38548,38549,38550,38551,38552,38553,38554,38555,38556,38557,38558,38559,38560,38561,38562,38563,38564,38565,38566,38567,38568,38569,38570,38571,38572,38573,38574,38575,38576,38577,38578,38579,38580,38581,38582,38583,38584,38585,38586,38587,38588,38589,38590,38591,38592,38593,38594,38595,38596,38597,38598,38599,38600,38601,38602,38603,38604,38605,38606,38607,38608,38609,38610,38611,38612,38613,38614,38615,38616,38617,38618,38619,38620,38621,38622,38623,38624,38625,38626,38627,38628,38629,38630,38631,38632,38633,38634,38635,38636,38637,38638,38639,38640,38641,38642,38643,38644,38645,38646,38647,38648,38649,38650,38651,38652,38653,38654,38655,38656,38657,38658,38659,38660,38661,38662,38663,38664,38665,38666,38667,38668,38669,38670,38671,38672,38673,38674,38675,38676,38677,38678,38679,38680,38681,38682,38683,38684,38685,38686,38687,38688,38689,38690,38691,38692,38693,38694,38695,38696,38697,38698,38699,38700,38701,38702,38703,38704,38705,38706,38707,38708,38709,38710,38711,38712,38713,38714,38715,38716,38717,38718,38719,38720,38721,38722,38723,38724,38725,38726,38727,38728,38729,38730,38731,38732,38733,38734,38735,38736,38737,38738,38739,38740,38741,38742,38743,38744,38745,38746,38747,38748,38749,38750,38751,38752,38753,38754,38755,38756,38757,38758,38759,38760,38761,38762,38763,38764,38765,38766,38767,38768,38769,38770,38771,38772,38773,38774,38775,38776,38777,38778,38779,38780,38781,38782,38783,38784,38785,38786,38787,38788,38789,38790,38791,38792,38793,38794,38795,38796,38797,38798,38799,38800,38801,38802,38803,38804,38805,38806,38807,38808,38809,38810,38811,38812,38813,38814,38815,38816,38817,38818,38819,38820,38821,38822,38823,38824,38825,38826,38827,38828,38829,38830,38831,38832,38833,38834,38835,38836,38837,38838,38839,38840,38841,38842,38843,38844,38845,38846,38847,38848,38849,38850,38851,38852,38853,38854,38855,38856,38857,38858,38859,38860,38861,38862,38863,38864,38865,38866,38867,38868,38869,38870,38871,38872,38873,38874,38875,38876,38877,38878,38879,38880,38881,38882,38883,38884,38885,38886,38887,38888,38889,38890,38891,38892,38893,38894,38895,38896,38897,38898,38899,38900,38901,38902,38903,38904,38905,38906,38907,38908,38909,38910,38911,38912,38913,38914,38915,38916,38917,38918,38919,38920,38921,38922,38923,38924,38925,38926,38927,38928,38929,38930,38931,38932,38933,38934,38935,38936,38937,38938,38939,38940,38941,38942,38943,38944,38945,38946,38947,38948,38949,38950,38951,38952,38953,38954,38955,38956,38957,38958,38959,38960,38961,38962,38963,38964,38965,38966,38967,38968,38969,38970,38971,38972,38973,38975,38976,38977,38978,38979,38980,38981,38982,38983,38984,38985,38986,38987,38988,38989,38990,38991,38992,38993,38994,38995,38996,38997,38998,38999,39000,39001,39002,39003,39004,39005,39006,39007,39008,39009,39010,39011,39012,39013,39014,39015,39016,39017,39018,39019,39020,39021,39022,39023,39024,39025,39026,39027,39028,39029,39030,39031,39032,39033,39034,39035,39036,39037,39038,39039,39040,39041,39042,39043,39044,39045,39046,39047,39048,39049,39050,39051,39052,39053,39054,39055,39056,39057,39058,39059,39060,39061,39062,39063,39064,39065,39066,39067,39068,39069,39070,39071,39072,39073,39074,39075,39076,39077,39078,39079,39080,39081,39082,39083,39084,39487,39488,39489,39490,39495,39496,39497,39498,39499,39500,39615,39617,39618,39619,39620,39621,39622,39623,39624,39625,39626,39627,39628,39629,39630,39631,39632,39633,39634,39635,39636,39637,39638,39639,39640,39641,39642,39643,39644,39645,39646,39647,39648,39649,39650,39651,39652,39653,39654,39655,39656,39657,39658,39659,39660,39661,39662,39663,39664,39665,39666,39667,39668,39669,39670,39671,39672,39673,39674,39675,39676,39677,39736,39737,39738,40008,40027,40062,
comp.graphics:37923 1 66008
comp.graphics:37920 1 66012
comp.graphics:37921 1 66016
a8 1 66020
449-0926 2 66024
comp.graphics:38758 1 66032
comp.graphics:37928 1 66036
1993apr21.170403.22855 5 66040
possum.den.mmc.com 1 66060
alt.graphics:560 1 66064
c2 1 66068
your.site.domain 1 66072
02:47:45 1 66076
1-56592-028-7 1 66080
masm 1 66084
multi-spectr 2 66088
mask 6 66096
64-meg 1 66120
code- 1 66124
tricki 5 66128
1200-2400bp 2 66148
trmetu.bitnet 1 66156
alt.graphics:562 1 66160
mass 4 66164
nelson 1 66180
smirk 1 66184
cpp 1 66188
1993may17.032938.10169 1 66192
cpu 18 66196
adag 2 66268
wixer.bga.com 4 66276
pub/p3d 2 66292
scn 5 66300
sci 9 66320
consider 12 66356
kuryakin 1 66404
on-the-fli 3 66408
mnp 2 66420
color-resolut 2 66428
minicad 1 66436
131.254.2.3 2 66440
code 132 66448
7mhz 5 66976
edcastl 2 66996
reson 2 67004
*most* 1 67012
mason 1 67016
wendi 1 67020
mne 1 67024
houdini 1 67028
adeos/pold 1 67032
semiconductor 2 67036
12180-3590 1 67044
andrea 7 67048
cournoy 2 67076
tx 8 67084
re 6 67116
tv 11 67140
oak77 1 67184
tt 4 67188
tu 12 67204
tr 1 67252
20+mhz 1 67256
tp 1 67260
intertwin 1 67264
tn 2 67268
v1.0 4 67276
tail 1 67292
tm 8 67296
v1.5 4 67328
comp.graphics.animation:2999 1 67344
th 1 67348
ti 2 67352
smile 2 67360
td 3 67368
comp.graphics.animation:2997 1 67380
midwest 1 67384
news.netmbx.d 3 67388
introduc 11 67400
ta 10 67444
ralcgm 1 67484
graphics/graphics/bib/rt.bib.speer/ 1 67488
calif. 9 67492
/jona 1 67528
plot3d 2 67532
deeper 1 67540
alt.binaries.pictures.fine-art.d 1 67544
chees 1 67548
fritz 3 67552
dorki 1 67564
hippocr 2 67568
candid 5 67576
_shockwav 1 67596
dsg 2 67600
rotfl 2 67608
mimosa.pi.titech.ac.jp 1 67616
24th 2 67620
strang 8 67628
wagner 2 67660
=========================================================================== 2 67668
non-realist 3 67676
1993apr23.071147.23470 1 67688
1r9b7d 1 67692
josephson 1 67696
======= 1 67700
harri 4 67704
kontron 1 67720
alt.graphics:566 1 67724
colleagu 2 67728
zenkar 4 67736
t0 1 67752
t1 1 67756
t. 17 67760
2-20 2 67828
colro 1 67836
cudnvr.denver.colorado.edu 1 67840
tammy.harvard.edu 1 67844
17:48:32 1 67848
small 50 67852
largo 3 68052
at9 1 68064
usna 2 68068
computer/imag 4 68076
pbk 1 68092
mget 4 68096
enterpris 3 68112
||||||||||||||||||||||||||||||||||||||||||||||||||||||| 1 68124
pavo.csi.cam.ac.uk 1 68128
broader 2 68132
souv1.interlan.com 1 68140
interpretor 1 68144
sci.image.processing:2716 1 68148
sci.image.processing:2717 1 68152
sci.image.processing:2714 1 68156
crystallographi 3 68160
tricolor 2 68172
sync 3 68180
trlluna 3 68192
past 12 68204
catolica 1 68252
pc5_b109.et.hj.s 1 68256
pasp 2 68260
streamflow 2 68268
msdos.srfmodl 2 68276
pass 14 68284
20:14:30 1 68340
a000 1 68344
ah9 1 68348
pub/space/cdrom 4 68352
hick 2 68368
auto/rec.arts.books/vatican-library-exhibit-at-library-of-congress-onlin 1 68376
golfer 2 68380
ftp.apple.com 5 68388
1993apr14.213802.3008 1 68408
clock 10 68412
krehbiel 3 68452
section 22 68464
comp.sys.sun.app 1 68552
23:39:53 1 68556
rithm 1 68560
abbrevi 1 68564
672-2100 2 68568
romanick 6 68576
lt6bkninnb6l 1 68600
leif 2 68604
method 53 68612
contrast 12 68824
full 48 68872
hash 3 69064
mpdillon 4 69076
cad/molecular/chemistri 1 69092
*spd* 2 69096
unmodifi 3 69104
n020ba 3 69116
nonam 1 69128
06:49:39 1 69132
gistogramm 1 69136
giacalo 1 69140
guraldi.med.umich.edu 1 69144
inher 3 69148
800-usa-map 2 69160
|_______________________________|_____________________________________| 2 69168
2ef221 2 69176
infil 1 69184
legend 2 69188
22:14:08 1 69196
jennif 3 69200
netcom.com 23 69212
server.uwindsor.ca 2 69304
sender 500 69312
bank/pag 1 71312
pict 9 71316
cognos.com 1 71352
14:32 1 71356
xgif 1 71360
razi 2 71364
sensit 4 71372
15:55:25 1 71388
floyd-steinberg 2 71392
comp.sys.amiga.graphics:14073 1 71400
mainstream 2 71404
mfil 2 71412
pick 18 71420
action 10 71492
introductori 3 71532
luck 20 71544
_|\ 1 71624
comp.periphs:6463 1 71628
karazm.math.uh.edu 3 71632
diamet 1 71644
via 52 71648
depart 56 71856
fitzsimmon 1 72080
rtheta 1 72084
btr.com 2 72088
cs.huji.ac.il 2 72096
sub-directori 2 72104
22:14:00 1 72112
00:59:37 1 72116
hower 1 72120
pub/graphics/bibliography/facial_anim 2 72124
simte20 1 72132
1993apr23.092213.16407 1 72136
.thi 1 72140
355-6000 4 72144
career 4 72160
select 29 72176
goetz 2 72292
8bit/quant 2 72300
winner4000 1 72308
zenith 1 72312
figraph 1 72316
1993apr6.020751.13389 1 72320
*fast* 2 72324
10:14:21 1 72332
/pub/usenet/news.answers/compression-faq/part 3 72336
07:02:51 1 72348
-286-9000 2 72352
comp.edu:7761 1 72360
balloon 1 72364
rastek.com 1 72368
automata 2 72372
competitor 1 72380
md-display 2 72384
biographi 1 72392
1:1m 2 72396
sequence-structur 1 72404
comp.sys.mac.misc:43643 1 72408
becam 4 72412
14:22:07 1 72428
11:00:32 1 72432
watdragon.uwaterloo.ca 1 72436
infonod 3 72440
+======================================================================+ 1 72452
bangalor 1 72456
mv-20/200 2 72460
1qmqk6 1 72468
8500vl 1 72472
fig2grn 1 72476
hundr 13 72480
\__ 2 72532
softlab 2 72540
.blu 1 72548
ftp.uni-kl.d 2 72552
levent 3 72560
alt-x 2 72572
|_____________________________________________________________________________| 1 72580
times-roman 1 72584
c_x 3 72588
compani 50 72600
doom 1 72800
26apr93 1 72804
cach 2 72808
*spd 2 72816
11:56:52 1 72824
stesis.hq.eso.org 2 72828
1:18 1 72836
endpoint 3 72840
videotoast 2 72852
phillip 7 72860
17:09 1 72888
pascal-fract 2 72892
4:00 4 72900
usenet_new 1 72916
quickdraw 6 72920
learn 32 72944
comp.sources.misc 8 73072
rocksann 1 73104
sci.image.processing:2829 1 73108
14:27:11 1 73112
-robin 2 73116
allegra 1 73124
mehl 7 73128
ftp.bio.indiana.edu 1 73156
prompt 12 73160
bogu 1 73208
haibin 1 73212
pc137.dhhalden.no 1 73216
whiting.mcs.com 6 73220
challeng 6 73244
registr 11 73268
03:12:00 1 73312
*do* 1 73316
accept 32 73320
allegro 2 73448
dkusswur 1 73456
'96 1 73460
'93 8 73464
'92 7 73496
'91 7 73524
comp.graphics.animation:3107 1 73552
comp.graphics.animation:3108 1 73556
autosc 2 73560
nptserver 2 73568
photostyl 4 73576
dress 1 73592
visuallib 1 73596
huge 13 73600
sugar.neosoft.com 1 73652
edb.tih.no 3 73656
interconnect 3 73668
a^2 1 73680
graphics/raytrac 2 73684
hugo 1 73692
hugh 10 73696
chem2scn 1 73736
phar 1 73740
disclos 1 73744
08:29:52 1 73748
ucsbcsl.ucsb.edu 1 73752
408-727-8100 2 73756
19:01:19 1 73764
simpl 69 73768
3w4 2 74044
chin 1 74052
upto 2 74056
c51c4r.btg 3 74064
zf-zn 1 74076
referenc 5 74080
murphy.biochem.umanitoba.ca 3 74100
slc5.ins.cwru.edu 1 74112
sens8 1 74116
wiley 7 74120
variant 5 74148
acess 1 74168
1993apr27.145226.10375 1 74172
comp.multimedia 38 74176
alt.binaries.pictures.utilities:4186 1 74328
alt.binaries.pictures.utilities:4187 1 74332
1280x512x262000+ 3 74336
plane 27 74348
dasun2.epfl.ch 2 74456
opu 2 74464
129.132.17.1 2 74472
ptolemy2.rdrc.rpi.edu 2 74480
roddi.736404629 1 74488
1993apr14.213943.26061 1 74492
misc.books.techn 1 74496
alt.binaries.pictures.utilities:4188 1 74500
alt.binaries.pictures.utilities:4189 1 74504
leymari 1 74508
circumst 3 74512
eindhoven 1 74524
jiang 1 74528
vine.canberra.edu.au 1 74532
hershey 1 74536
daven 2 74540
author 50 74548
amherst 1 74748
c.e.n.a 1 74752
hrs1 1 74756
imageri 11 74760
geoffw 2 74804
thaliana 1 74812
colourmap 2 74816
joystick/mous 1 74824
2*c_2 1 74828
bsu-ucs.uucp 2 74832
klaava.helsinki.fi 1 74840
radiou 4 74844
polyhedron 1 74860
*.ent 2 74864
checkbox 3 74872
'jpeg 3 74884
radios 13 74896
iti 3 74948
consequ 3 74960
kestrel.dsto.gov.au 1 74972
fraser 1 74976
confirm 2 74980
trade 10 74988
wooli 1 75028
langley 1 75032
paper 42 75036
scott 20 75204
boylan 1 75284
pane 1 75288
graphics-resources-list 2 75292
bric 1 75300
broadway 4 75304
4-vertex 2 75320
14:02:23 1 75328
583-9213 1 75332
auriga.rose.brandeis.edu 1 75336
1a4 1 75340
/pub/archivevol2/prt 2 75344
296-7892 1 75352
thester 1 75356
ipmce.su 3 75360
nifti 4 75372
gerald 1 75388
19:18:54 1 75392
90404-4342 1 75396
centiped 2 75400
filip 2 75408
fwi.uva.nl 3 75416
fastperftrig 1 75428
wrt 1 75432
macwirefram 2 75436
rapidli 5 75444
bypass 2 75464
autolisp 2 75472
phillson 1 75480
'procedur 1 75484
04:18:03 1 75488
laboimag 3 75492
lacey 1 75504
tri 149 75508
year=1992 1 76104
blkbox.com 2 76108
it* 3 76116
management/interact 1 76128
srgp 2 76132
motecc-91 2 76140
path=1/veronica 1 76148
ch381 1 76152
gaspra.qt 1 76156
yale.edu 2 76160
cd-qualiti 1 76168
tel/fax 1 76172
cs.buffalo.edu 2 76176
comp.graphics.animation:3146 1 76184
comstock 2 76188
dmitriev 2 76196
arbitr 1 76204
1ra2painn68 1 76208
odin 5 76212
8meg 1 76232
c44agd.lwo 1 76236
sourcefile.pov 1 76240
ecrc 1 76244
situiat 2 76248
2a7 1 76256
rtheta2 1 76260
fine-scal 3 76264
128.123.35.151 3 76276
shelley.1r75bginnob9 1 76288
csd4.csd.uwm.edu 2 76292
achiev 9 76300
raoul-sam 1 76336
comp.org.acm:1800 1 76340
genom 2 76344
found 81 76352
araucaria.cec.uchile.cl 1 76676
genoa 4 76680
errata 5 76696
denni 1 76716
embarass 6 76720
darmstadt 2 76744
gfx 3 76752
763-1568 2 76764
england 9 76772
+49-221-20189-132 2 76808
alt.binaries.pictures.utilities:4232 1 76816
comp.graphics:38946 1 76820
comp.misc 6 76824
x114,6982322,3982735 1 76848
mbyte 3 76852
procedur 16 76864
realli 69 76928
____________________________ 3 77204
slipknot.rain.com 1 77216
19:07:13 1 77220
2.04g 1 77224
holler.03gz 1 77228
101-108 1 77232
mrl.dsto.gov.au 1 77236
portug 2 77240
allegori 1 77248
reduct 6 77252
+sculptura 1 77276
1.2gb 1 77280
ftp 111 77284
scslwide.sony.co.jp 2 77728
massiv 4 77736
engin.umich.edu 17 77752
comp.graphics:39659 1 77820
vancouv 13 77824
**** 4 77876
fcs280s.ncifcrf.gov 1 77892
research 82 77896
cview 22 78224
c6zyb8.99r 1 78312
torranc 1 78316
wnoc-tyo-new 4 78320
1993apr15.040423.3889 2 78336
csc3phx 2 78344
highway 4 78352
colorview 4 78368
graphics/gnuplot-faq 1 78384
solit 1 78388
qualifi 4 78392
confidenti 1 78408
proxi 2 78412
motorola-bas 1 78420
17:49:55 1 78424
comp.graphics:38369 1 78428
polyhedra 6 78432
messi 1 78456
kimbark.uchicago.edu 1 78460
ariadn 7 78464
believ 41 78492
acorn 4 78656
comp.sys.mac.programm 11 78672
1:353/350 2 78716
unsw.edu.au 1 78724
xavier 1 78728
reaction- 1 78732
swinburn 2 78736
director 2 78744
cie 1 78752
sdscpub 1 78756
diverg 1 78760
octahedron 1 78764
leonardo 1 78768
triangle.txt 2 78772
linkop 1 78780
1993apr20.234215.24528 1 78784
****************************** 1 78788
low-color-resolut 3 78792
vcpi-compat 3 78804
tel-aviv 1 78816
penetr 2 78820
bumper 3 78828
csc.fi 2 78840
/amiga/gfx 2 78848
_______________________________________________________________________ 1 78856
comp.os.ms-windows.apps:11597 1 78860
clump 1 78864
ft. 4 78868
4d/20 1 78884
7nc 1 78888
major 36 78892
speaker 7 79036
4d/25 1 79064
comp.graphics.visualization:3395 1 79068
16:18:41 1 79072
hinckley 1 79076
/pub/os2/2.x/graphics/imgarc12.zip 2 79080
number 123 79088
16:18:46 1 79580
evolut 3 79584
i.e.c.c 1 79596
horribl 3 79600
overlap 3 79612
201-845-6100 2 79624
/pub/map 2 79632
puc.cl 1 79640
differ 107 79644
|\ 7 80072
guest 18 80100
jet 14 80172
1993apr24.224417.15182 1 80228
sandia.llnl.gov 1 80232
gjward 2 80236
661-6889 1 80244
undernet.tiff 1 80248
jef 3 80252
cs.brown.edu 3 80264
fonts/char 3 80276
g151,3344813 2 80288
molecular 11 80296
gks4.1 1 80340
jem 2 80344
6.0x 1 80352
draftc.zip 1 80356
rz.uni-jena.d 3 80360
assign 3 80372
15:58:29 1 80384
relationship 2 80388
16:56:25 1 80396
comp.sys.laptops:10265 1 80400
rot.qc.ca 5 80404
cymk 1 80424
cstxqbe 1 80428
radiosity-method 3 80432
consult 9 80444
fladb 1 80480
uk03.bull.co.uk 6 80484
marketed/ 2 80508
inferno 1 80516
xform 2 80520
postman 1 80528
aad 2 80532
simonson 1 80540
ave. 7 80544
19930417132536.peter.vanderveen 1 80572
comp.os.ms-windows.misc:9499 1 80576
ayoun 4 80580
comp.os.ms-windows.misc:9495 1 80596
mhar 2 80600
|greg 1 80608
panda 1 80612
microbrian 2 80616
observatori 2 80624
180mb/sec 3 80632
algorhtym 1 80644
video 101 80648
*think* 2 81052
comp.graphics:38474 1 81060
hal.ai.mit.edu 1 81064
mac-specif 3 81068
noc.msc.net 1 81080
93137.023101icend 1 81084
comput 293 81088
477-8565 1 82260
forut 1 82264
comp.windows.x 6 82268
beforehand 1 82292
defect 7 82296
ipl.rpi.edu 2 82324
wysiwyg 2 82332
packag 101 82340
antarctica 1 82744
cray.com 5 82748
single- 1 82768
18:45:25 1 82772
05:48:30 1 82776
-self-run 1 82780
justifi 6 82784
iff/ilbm 4 82808
seed 1 82824
nikolau 2 82828
14:36:03 1 82836
sell 27 82840
peng.2 1 82948
metabol 1 82952
equival 6 82956
bprofanec51whz.hio 1 82980
self 5 82984
physiqu 1 83004
sherwood 5 83008
installworldobject 1 83028
also 199 83032
1qjt05 2 83828
hgj 1 83836
pervo-goat 1 83840
polyhadra 1 83844
jpradley 2 83848
brace 2 83856
grumpy.helios.nd.edu 3 83864
1-800-dataset 2 83876
spdcc|ima|world 1 83884
play 32 83888
sha'n't 2 84016
1rvpmc 2 84024
vantag 1 84032
1r1cm8innjcr 1 84036
dime 2 84040
15:03 1 84048
milpita 1 84052
lych 1 84056
phillson.cray.com 1 84060
brooklyn 1 84064
seanmac.acs.unt.edu 3 84068
plan 30 84080
bpa50.sbi.com 1 84200
ccd 3 84204
sun-specif 3 84216
speer.raytrace.bib.ps.z 1 84228
seagoon.newcastle.edu.au 3 84232
'haaden 3 84244
henson 1 84256
usenet.pa.dec.com 3 84260
16mb 1 84272
1993apr19.121925.14451 3 84276
14:45:33 1 84288
pc110.dhhalden.no 1 84292
omaha 4 84296
dr_bobo 1 84312
multi-lin 1 84316
landsat 4 84320
734553308snx 3 84336
cover 22 84348
recherch 2 84436
1039-1060 2 84444
dumpti 1 84452
ext 5 84456
geniu 1 84476
aa23355 1 84480
computer-illiter 1 84484
1993apr14.130612.8719 1 84488
128.214.87.1 2 84492
sf 1 84500
contrib/xloadimage-3.03.tar.z 2 84504
microsoft 21 84512
pogu 1 84596
helix.med.unc.edu 1 84600
pc-vista 2 84604
brigham 5 84612
gold 7 84632
byu.edu 3 84660
/ccalmr/pub/acegr 1 84672
128.167.254.179 2 84676
sciences.sdsu.edu 5 84684
dupont.com 2 84704
thanks.. 2 84712
a/ux 2 84720
session 7 84728
tamsun.tamu.edu 11 84756
hairi 2 84800
se 2 84808
masg1.epfl.ch 1 84816
reput 5 84820
pbmplu 12 84840
q5 1 84888
14:59:30 1 84892
room.tar.z 2 84896
|ub 2 84904
amanda.bbb.no 1 84912
marlow 1 84916
northwestern 1 84920
*vision-3d 3 84924
~/doc 2 84936
writer 6 84944
solut 44 84968
'network 1 85144
1.6.2 2 85148
pub/pc/win3/desktop/jview090.zip 3 85156
voxblast 2 85168
idealist 1 85176
pub/rtrace/tmp 1 85180
unalcol 1 85184
factor 12 85188
pseudocolor 4 85236
08:34:12 1 85252
/pub/multimedia/pictures/oti 3 85256
p3.z*p3.z 1 85268
newshost.uwo.ca 3 85272
0-8125-4564-8 1 85284
projects/oti 3 85288
14:55:37 1 85300
microprocessor 1 85304
hydromechan 1 85308
m-motion 3 85312
booktitl 1 85324
spencer.93apr15162336 1 85328
bresenham 2 85332
comp.answers:573 1 85340
mainten 4 85344
cliff.watson.ibm.com 1 85360
comp.graphics:38778 1 85364
compass 1 85368
won't- 1 85372
dir-structur 1 85376
akiernan 2 85380
noaa 2 85388
diego.llnl.gov 1 85396
/////////////////////////////////////////////////////////////////////////// 1 85400
comp.graphics:38770 1 85404
ucdavi 1 85408
morph_intro.ps.z 1 85412
netmail 3 85416
_wq5h 1 85428
crt 3 85432
schuessler 2 85444
synthet 2 85452
pit-manager.mit.edu 3 85460
comp.answers:574 1 85472
bird 4 85476
inbuilt 2 85492
singapor 5 85500
system-level 2 85520
dartvax 1 85528
rfd 3 85532
second-stag 1 85544
q6 1 85548
cv3.cv.nrao.edu 1 85552
cri 1 85556
holzapfel 1 85560
rowanf 1 85564
glib 2 85568
xz775327 3 85576
set 88 85588
kettle.zip 1 85940
16-vertex 2 85944
seq 2 85952
creator 3 85960
newshost.anu.edu.au 3 85972
/pcsoft/msdos/graph 1 85984
2c 1 85988
startup 2 85992
byron 1 86000
-vanc 1 86004
sex 1 86008
seg 1 86012
see 117 86016
sed 2 86484
sipp 3 86492
languagelevel 1 86504
01:22:43 1 86508
irisa.fr 2 86512
epn.ntsc.qual 2 86520
aberdeen 2 86528
contour 14 86536
analog 5 86592
03:16:21 1 86612
////////////// 1 86616
gl/opengl 1 86620
quad-dens 2 86624
pd7 1 86632
140.115.19.24 2 86636
pd5 1 86644
pd4 1 86648
pd3 1 86652
struct 1 86656
pd1 8 86660
pd0 1 86692
cartograph 3 86696
gtotten 3 86708
restructur 1 86720
cs.monash.edu.au 1 86724
rws2v 3 86728
netnews/pc 1 86740
978-6619 1 86744
graphics/graphics/packages/pbmplus/pbmplus*.tar.z 1 86748
crappi 1 86752
was.sc 1 86756
nope 4 86760
/sdscpub 2 86776
15th 1 86784
mynam 3 86788
signatur 8 86800
comp.multimedia:6820 1 86832
imagemagick 12 86836
multi-task 1 86884
comp.graphics:39034 1 86888
balgley 1 86892
********************************* 1 86896
11:50:33 1 86900
pirat 1 86904
daw 1 86908
20:29:41 1 86912
comp.graphics.visualization:3354 1 86916
od6 1 86920
31l 1 86924
comp.periph 7 86928
command-driven 1 86956
m.gregori 1 86960
tp6 1 86964
hahnemann 1 86968
miscellan 3 86972
bodi 20 86984
nssdc 1 87064
lass 1 87068
last 62 87072
12:00 2 87320
river- 1 87328
rigbi 3 87332
crime 1 87344
gl2p1.lzh 1 87348
pdt 6 87352
nanotech 1 87376
microcomput 3 87380
thom 1 87392
pdn 1 87396
mapl 5 87400
coprocessor 1 87420
pde 2 87424
old. 1 87432
whole 26 87436
mcree 2 87540
hierach 3 87548
load 31 87560
academia 1 87684
1rq5m5innmpp 3 87688
etri 3 87700
archchancellor 1 87712
g.w.bultman 2 87716
bell 7 87724
schedul 6 87752
loan 1 87776
comp.ai:16840 1 87780
1993mar25.125409.18230 1 87784
/pub/gopher/unix/gopher1.12.tar.z 1 87788
leon 1 87792
rosa 5 87796
1993apr27.021913.24206 1 87816
multi-sampl 1 87820
uniniti 1 87824
27d 1 87828
church 4 87832
averag 10 87848
r.a.e.earnshaw 2 87888
pub/avhrr/imag 2 87896
desktop 5 87904
hian 2 87924
sherwin 1 87932
stonehil 1 87936
belt 3 87940
\\\- 7 87952
g1yyh.gb7pwy. 1 87980
comp.graphics:39033 1 87984
_24x_ 3 87988
dealt 2 88000
raven.alaska.edu 1 88008
devic 26 88012
calculu 1 88116
sinc 87 88120
*faintly* 1 88468
geoffrey 4 88472
histo- 2 88488
*programm 1 88496
/micros/pc/garbo/pc/screen 1 88500
9-92 1 88504
unambigu 1 88508
snowiss 1 88512
scholar 1 88516
dk 1 88520
sanghoon 1 88524
firm 2 88528
ace/gr 4 88536
flexible/extend 2 88552
cpqhou 1 88560
c5vxoq.6s8 1 88564
withhold 2 88568
fire 3 88576
contex.contex.com 1 88588
02:08:57 1 88592
books_____ 1 88596
descib 1 88600
5/92 1 88604
ja 1 88608
metz.une.edu.au 1 88612
fund 6 88616
fung 1 88640
_~~ 1 88644
spinnak 1 88648
1993mar26.175056.8374 1 88652
cybernet 2 88656
______________________________________________________________________________ 3 88664
educ 27 88676
14:17:55 1 88784
1993apr27.120439.18151 1 88788
contrib/xloadimage* 1 88792
22:37 1 88796
data.tar.z 1 88800
s/\ 1 88804
uncertain 1 88808
144.52.120.9 2 88812
wsi/gri 1 88820
1.6v2 5 88824
20apr199312262902 2 88844
19:04:27 1 88852
48-bit 5 88856
budget 7 88876
gradyc6d7ep.aw 4 88904
durat 2 88920
myles.str 1 88928
cern 1 88932
osag 1 88936
comp.sys.ibm.pc.hardware:60260 1 88940
pub/graphics/rtabs.shar.12.90.z 2 88944
netherlands___________/|\____| 1 88952
error 31 88956
cs.unr.edu 2 89080
c55doh.2ai 2 89088
b1911 1 89096
can'r 1 89100
consortium/task 2 89104
